Recorder,Recordee,Contact Time,Start,End,Order,ICT
25,23,120,80426,80545,2,54266
25,23,123,88133,88255,3,7588
25,23,370,161996,162365,4,73741
25,23,715,184017,184731,5,21652
25,23,412,185080,185491,6,349
25,23,1,185846,185846,7,355
25,23,128,186097,186224,8,251
25,23,236,186702,186937,9,478
25,23,1,247490,247490,10,60553
25,24,1,21691,21691,1,0
25,24,1,21811,21811,2,120
25,24,116,21933,22048,3,122
25,24,1,82340,82340,4,60292
25,24,2915,84359,87273,5,2019
25,24,1,88494,88494,6,1221
25,24,134,88754,88887,7,260
25,24,362,88908,89269,8,21
25,24,1,118479,118479,9,29210
25,24,726,119201,119926,10,722
25,24,240,120767,121006,11,841
25,24,2126,121360,123485,12,354
25,24,1814,123747,125560,13,262
25,24,112,125918,126029,14,358
25,24,1639,126392,128030,15,363
25,24,1561,128507,130067,16,477
25,24,226,130301,130526,17,234
25,24,116,159059,159174,18,28533
25,24,859,159533,160391,19,359
25,24,1179,186210,187388,20,25819
25,24,117,250474,250590,21,63086
25,24,5,257612,257616,22,7022
25,26,449,21936,22384,1,0
25,26,1,22625,22625,2,241
25,26,1,22976,22976,3,351
25,26,1,23912,23912,4,936
25,26,1,24029,24029,5,117
25,26,5,24723,24727,6,694
25,26,1,87404,87404,7,62677
25,26,1,88382,88382,8,978
25,26,8,244223,244230,9,155841
25,26,2026,244718,246743,10,488
25,26,1797,247001,248797,11,258
25,26,1,257616,257616,12,8819
25,26,1,258075,258075,13,459
25,26,1,267206,267206,14,9131
25,27,1,23797,23797,1,0
25,27,1,23917,23917,2,120
25,27,118,24145,24262,3,228
25,27,121,24727,24847,4,465
25,27,1,25198,25198,5,351
25,27,1,25454,25454,6,256
25,27,1,25810,25810,7,356
25,27,1,80663,80663,8,54853
25,27,1,87523,87523,9,6860
25,27,1,88009,88009,10,486
25,27,131,162365,162495,11,74356
25,27,353,162849,163201,12,354
25,27,1,176028,176028,13,12827
25,27,1,177976,177976,14,1948
25,27,1883,186217,188099,15,8241
25,27,1308,188446,189753,16,347
25,27,1,190833,190833,17,1080
25,27,4,267211,267214,18,76378
25,28,1,24494,24494,1,0
25,28,1,25204,25204,2,710
25,28,589,25448,26036,3,244
25,28,359,87651,88009,4,61615
25,28,1,252055,252055,5,164046
25,29,11,21806,21816,1,0
25,29,369,87022,87390,2,65206
25,29,1,88497,88497,3,1107
25,29,1,89259,89259,4,762
25,29,1,89390,89390,5,131
25,29,1,120054,120054,6,30664
25,29,1,120410,120410,7,356
25,29,1,121006,121006,8,596
25,29,1,121360,121360,9,354
25,29,367,121705,122071,10,345
25,29,225,122430,122654,11,359
25,29,1,123006,123006,12,352
25,29,127,123359,123485,13,353
25,29,119,123861,123979,14,376
25,29,1,124464,124464,15,485
25,29,1,124832,124832,16,368
25,29,1,125198,125198,17,366
25,29,1431,183536,184966,18,58338
25,29,488,185359,185846,19,393
25,29,1,186097,186097,20,251
25,29,1,247008,247008,21,60911
25,30,1,22048,22048,1,0
25,30,1,22857,22857,2,809
25,30,1,23206,23206,3,349
25,30,1,23455,23455,4,249
25,30,1,23912,23912,5,457
25,30,1,24032,24032,6,120
25,30,1,24489,24489,7,457
25,30,123,24725,24847,8,236
25,30,245,25204,25448,9,357
25,30,121,249025,249145,10,223577
25,30,1,249502,249502,11,357
25,30,1,250707,250707,12,1205
25,30,126,251082,251207,13,375
25,30,251,251558,251808,14,351
25,30,4,267203,267206,15,15395
25,30,1,268294,268294,16,1088
25,30,133,269948,270080,17,1654
25,31,12,267203,267214,1,0
25,32,235,24489,24723,1,0
25,32,367,24843,25209,2,120
25,32,238,25454,25691,3,245
25,32,1,26036,26036,4,345
25,32,1,81979,81979,5,55943
25,32,1,82827,82827,6,848
25,32,1,118358,118358,7,35531
25,32,1,176404,176404,8,58046
25,32,121,178224,178344,9,1820
25,32,469,179072,179540,10,728
25,32,1,184966,184966,11,5426
25,32,115,190232,190346,12,5266
25,32,127,190707,190833,13,361
25,32,366,198490,198855,14,7657
25,32,1,244358,244358,15,45503
25,32,121,247370,247490,16,3012
25,32,1,247722,247722,17,232
25,32,1,247968,247968,18,246
25,32,8,252539,252546,19,4571
25,32,574,257964,258537,20,5418
25,32,1,262533,262533,21,3996
25,33,1,22625,22625,1,0
25,33,354,83299,83652,2,60674
25,33,1,88908,88908,3,5256
25,33,1,160883,160883,4,71975
25,33,1,162119,162119,5,1236
25,33,1,249502,249502,6,87383
25,33,8,250098,250105,7,596
25,34,1,21688,21688,1,0
25,34,128,21809,21936,2,121
25,34,125,22384,22508,3,448
25,34,229,22746,22974,4,238
25,34,1,23329,23329,5,355
25,34,1,23567,23567,6,238
25,34,1,26282,26282,7,2715
25,34,1,80308,80308,8,54026
25,34,1,88382,88382,9,8074
25,34,1,88619,88619,10,237
25,34,1,89143,89143,11,524
25,34,1,89269,89269,12,126
25,34,1,175656,175656,13,86387
25,34,1558,177983,179540,14,2327
25,35,1,21806,21806,1,0
25,35,1,22622,22622,2,816
25,35,120,22857,22976,3,235
25,35,1,23455,23455,4,479
25,35,1,23912,23912,5,457
25,35,1,24035,24035,6,123
25,35,352,24374,24725,7,339
25,35,251,25198,25448,8,473
25,35,227,25810,26036,9,362
25,35,1,82340,82340,10,56304
25,35,1,89390,89390,11,7050
25,35,1,118234,118234,12,28844
25,35,1,178224,178224,13,59990
25,35,124,178589,178712,14,365
25,35,240,179181,179420,15,469
25,35,609,190225,190833,16,10805
25,35,5,257612,257616,17,66779
25,35,1,268294,268294,18,10678
25,36,1,22974,22974,1,0
25,36,582,23331,23912,2,357
25,36,1,24029,24029,3,117
25,36,458,24147,24604,4,118
25,36,115,24847,24961,5,243
25,36,247,25564,25810,6,603
25,36,1,82949,82949,7,57139
25,36,1,84001,84001,8,1052
25,37,350,21465,21814,1,0
25,37,1,22162,22162,2,348
25,37,239,22508,22746,3,346
25,37,125,23331,23455,4,585
25,37,1,24145,24145,5,690
25,37,1,24494,24494,6,349
25,37,1,82100,82100,7,57606
25,37,1,83299,83299,8,1199
25,37,1,83652,83652,9,353
25,37,121,162729,162849,10,79077
25,37,1,176641,176641,11,13792
25,37,1,177983,177983,12,1342
25,37,1,181868,181868,13,3885
25,37,479,243745,244223,14,61877
25,37,1,244718,244718,15,495
25,37,361,244956,245316,16,238
25,37,245,245548,245792,17,232
25,37,859,246143,247001,18,351
25,37,479,247244,247722,19,243
25,37,230,247968,248197,20,246
25,37,1,249025,249025,21,828
25,37,465,261722,262186,22,12697
25,37,1,262533,262533,23,347
25,37,1793,262884,264676,24,351
25,37,1,267206,267206,25,2530
25,38,1,21688,21688,1,0
25,38,1,21809,21809,2,121
25,38,223,22162,22384,3,353
25,38,1,22974,22974,4,590
25,38,460,23458,23917,5,484
25,38,116,24147,24262,6,230
25,38,1,24604,24604,7,342
25,38,235,24727,24961,8,123
25,38,1,25204,25204,9,243
25,38,472,25448,25919,10,244
25,39,1,21688,21688,1,0
25,39,4,21811,21814,2,123
25,39,4,22622,22625,3,808
25,39,1,22974,22974,4,349
25,39,584,23331,23914,5,357
25,39,1,24035,24035,6,121
25,39,820,24262,25081,7,227
25,39,1,25448,25448,8,367
25,39,608,158816,159423,9,133368
25,39,497,160030,160526,10,607
25,39,124,161996,162119,11,1470
25,39,249,162481,162729,12,362
25,39,115,190833,190947,13,28104
25,39,128,250347,250474,14,59400
25,39,1,251207,251207,15,733
25,39,611,251558,252168,16,351
25,40,224,21465,21688,1,0
25,40,6,21809,21814,2,121
25,40,347,22162,22508,3,348
25,40,1,22746,22746,4,238
25,40,126,23206,23331,5,460
25,40,349,23687,24035,6,356
25,40,1,24494,24494,7,459
25,40,1,24727,24727,8,233
25,40,249,24961,25209,9,234
25,40,238,25454,25691,10,245
25,40,1,26036,26036,11,345
25,40,1,88382,88382,12,62346
25,40,117,158943,159059,13,70561
25,40,482,159301,159782,14,242
25,40,248,160272,160519,15,490
25,40,1,160756,160756,16,237
25,40,370,161996,162365,17,1240
25,40,595,162607,163201,18,242
25,40,1,179420,179420,19,16219
25,40,1,179797,179797,20,377
25,40,111,187168,187278,21,7371
25,40,129,189867,189995,22,2589
25,40,5,257612,257616,23,67617
25,40,1,258184,258184,24,568
25,40,9,267206,267214,25,9022
25,41,128,21809,21936,1,0
25,41,1,22384,22384,2,448
25,41,1,22746,22746,3,362
25,41,1,23329,23329,4,583
25,41,230,23458,23687,5,129
25,41,1,24262,24262,6,575
25,41,1,187278,187278,7,163016
25,41,1,190596,190596,8,3318
25,41,1,190947,190947,9,351
25,41,1,244223,244223,10,53276
25,41,131,244595,244725,11,372
25,41,239,245198,245436,12,473
26,1,1,22098,22098,1,0
26,1,115,22793,22907,2,695
26,1,1,23367,23367,3,460
26,1,1,77263,77263,4,53896
26,1,250,77747,77996,5,484
26,1,362,78479,78840,6,483
26,1,1,79465,79465,7,625
26,1,1,182384,182384,8,102919
26,1,606,257785,258390,9,75401
26,1,125,267026,267150,10,8636
26,1,228,267493,267720,11,343
26,2,128,88274,88401,1,0
26,2,1,90164,90164,2,1763
26,2,1,111493,111493,3,21329
26,2,1,112244,112244,4,751
26,2,1,115812,115812,5,3568
26,2,242,182989,183230,6,67177
26,2,1,184915,184915,7,1685
26,2,1,185160,185160,8,245
26,3,1,22432,22432,1,0
26,3,6,22556,22561,2,124
26,3,1,23838,23838,3,1277
26,3,1,24207,24207,4,369
26,3,242,24661,24902,5,454
26,3,133,82720,82852,6,57818
26,3,597,83844,84440,7,992
26,3,1,84904,84904,8,464
26,3,249,86354,86602,9,1450
26,3,846,86949,87794,10,347
26,3,977,110517,111493,11,22723
26,3,1,113428,113428,12,1935
26,3,131,114714,114844,13,1286
26,3,1,173304,173304,14,58460
26,3,1,173792,173792,15,488
26,3,1,174154,174154,16,362
26,3,238,174518,174755,17,364
26,3,605,175023,175627,18,268
26,3,117,183114,183230,19,7487
26,3,852,257660,258511,20,74430
26,3,1,258632,258632,21,121
26,3,583,264887,265469,22,6255
26,4,1,22098,22098,1,0
26,4,4,22550,22553,2,452
26,4,1,22681,22681,3,128
26,4,364,23129,23492,4,448
26,4,1,23722,23722,5,230
26,4,591,24075,24665,6,353
26,4,134,111732,111865,7,87067
26,4,8,113895,113902,8,2030
26,4,1,115583,115583,9,1681
26,4,125,171471,171595,10,55888
26,4,238,174518,174755,11,2923
26,4,1,175261,175261,12,506
26,4,1,179966,179966,13,4705
26,4,1,184211,184211,14,4245
26,4,1,245612,245612,15,61401
26,4,125,246321,246445,16,709
26,4,238,246925,247162,17,480
26,4,1,247397,247397,18,235
26,4,378,248128,248505,19,731
26,5,1,21979,21979,1,0
26,5,4,22550,22553,2,571
26,5,243,23129,23371,3,576
26,5,1,23722,23722,4,351
26,5,1,24077,24077,5,355
26,5,7,75440,75446,6,51363
26,5,1,77142,77142,7,1696
26,5,1,82138,82138,8,4996
26,5,1,89022,89022,9,6884
26,5,240,165190,165429,10,76168
26,5,1,165779,165779,11,350
26,5,2497,264887,267383,12,99108
26,6,1,75446,75446,1,0
26,6,1,77142,77142,2,1696
26,6,1,80751,80751,3,3609
26,6,1,88903,88903,4,8152
26,6,125,89261,89385,5,358
26,6,594,180081,180674,6,90696
26,6,379,180801,181179,7,127
26,6,1,181785,181785,8,606
26,6,1,182267,182267,9,482
26,6,1,245612,245612,10,63345
26,6,1,245979,245979,11,367
26,6,8,246445,246452,12,466
26,6,126,247872,247997,13,1420
26,6,1,248624,248624,14,627
26,6,223,249229,249451,15,605
26,7,5,21979,21983,1,0
26,7,224,22209,22432,2,226
26,7,223,22907,23129,3,475
26,7,1,81560,81560,4,58431
26,7,1,88642,88642,5,7082
26,7,1,88903,88903,6,261
26,8,119,22435,22553,1,0
26,8,1,22907,22907,2,354
26,8,122,23371,23492,3,464
26,8,115,23838,23952,4,346
26,8,132,72899,73030,5,48947
26,8,1,73516,73516,6,486
26,8,1206,73776,74981,7,260
26,8,8,75807,75814,8,826
26,8,1423,76081,77503,9,267
26,8,125,78114,78238,10,611
26,8,861,78599,79459,11,361
26,8,115,80170,80284,12,711
26,8,450,80863,81312,13,579
26,8,121,112489,112609,14,31177
26,8,1,114131,114131,15,1522
26,8,241,179966,180206,16,65835
26,8,243,180552,180794,17,346
26,8,868,180925,181792,18,131
26,8,1,182878,182878,19,1086
26,8,1,267150,267150,20,84272
26,8,584,267493,268076,21,343
26,9,1,21983,21983,1,0
26,9,1,22550,22550,2,567
26,9,115,22793,22907,3,243
26,9,1,23253,23253,4,346
26,9,1,23603,23603,5,350
26,9,1,23838,23838,6,235
26,9,256,88401,88656,7,64563
26,9,1,178737,178737,8,90081
26,9,1,251119,251119,9,72382
26,9,1,251961,251961,10,842
26,9,1,257532,257532,11,5571
26,10,6,22556,22561,1,0
26,10,1,23838,23838,2,1277
26,10,1,24546,24546,3,708
26,10,1,81678,81678,4,57132
26,10,1,89022,89022,5,7344
26,10,1,109915,109915,6,20893
26,10,1,110893,110893,7,978
26,10,1,111725,111725,8,832
26,10,1,167526,167526,9,55801
26,10,478,168136,168613,10,610
26,10,1,170754,170754,11,2141
26,10,1,180081,180081,12,9327
26,10,236,180552,180787,13,471
26,10,1,181541,181541,14,754
26,10,1198,265002,266199,15,83461
26,10,600,266551,267150,16,352
26,10,342,267493,267834,17,343
26,11,1,21979,21979,1,0
26,11,3,22559,22561,2,580
26,11,1,23722,23722,3,1161
26,11,7,24201,24207,4,479
26,11,1,24546,24546,5,339
26,11,1,106868,106868,6,82322
26,11,1,107455,107455,7,587
26,11,241,108388,108628,8,933
26,11,112,108995,109106,9,367
26,11,1,111858,111858,10,2752
26,11,1,180787,180787,11,68929
26,11,1,181541,181541,12,754
26,11,1,266558,266558,13,85017
26,12,1,265469,265469,1,0
26,13,1,73635,73635,1,0
26,13,241,73656,73896,2,21
26,13,502,74356,74857,3,460
26,13,274,75562,75835,4,705
26,13,349,76561,76909,5,726
26,13,359,77145,77503,6,236
26,13,615,77872,78486,7,369
26,13,1,78955,78955,8,469
26,13,247,111865,112111,9,32910
26,13,1,115208,115208,10,3097
26,13,1,247276,247276,11,132068
26,13,1,263396,263396,12,16120
26,13,465,264887,265351,13,1491
26,13,1,265831,265831,14,480
26,13,233,266199,266431,15,368
26,14,1,22098,22098,1,0
26,14,125,22435,22559,2,337
26,14,1,22681,22681,3,122
26,14,1,81560,81560,4,58879
26,14,1,90157,90157,5,8597
26,14,1,111493,111493,6,21336
26,14,1,116517,116517,7,5024
26,14,1,117199,117199,8,682
26,14,15,117330,117344,9,131
26,14,1,165779,165779,10,48435
26,15,1,73023,73023,1,0
26,15,1,73656,73656,2,633
26,15,1,74356,74356,3,700
26,15,1,79083,79083,4,4727
26,15,1,82024,82024,5,2941
26,15,1,83717,83717,6,1693
26,15,1053,84201,85253,7,484
26,15,1,180081,180081,8,94828
26,15,243,180552,180794,9,471
26,15,257,181051,181307,10,257
26,15,491,181660,182150,11,353
26,15,1,183350,183350,12,1200
26,16,1,22435,22435,1,0
26,16,1,22559,22559,2,124
26,16,1,23367,23367,3,808
26,16,120,23603,23722,4,236
26,16,1,24201,24201,5,479
26,16,128,89507,89634,6,65306
26,16,1,106741,106741,7,17107
26,16,115,108514,108628,8,1773
26,16,1,111254,111254,9,2626
26,16,230,113902,114131,10,2648
26,16,1,114603,114603,11,472
26,16,1,183712,183712,12,69109
26,16,1,246925,246925,13,63213
26,16,8,247276,247283,14,351
26,16,247,258265,258511,15,10982
26,16,1,258632,258632,16,121
26,16,699,266910,267608,17,8278
26,16,351,267954,268304,18,346
26,17,1,21979,21979,1,0
26,17,1,22681,22681,2,702
26,17,1,23253,23253,3,572
26,17,3,23720,23722,4,467
26,17,1,24077,24077,5,355
26,17,1,24436,24436,6,359
26,17,1,72899,72899,7,48463
26,17,1,73390,73390,8,491
26,17,1,73649,73649,9,259
26,17,1,74846,74846,10,1197
26,17,1,75440,75440,11,594
26,17,1,75821,75821,12,381
26,17,1,77263,77263,13,1442
26,17,1,81797,81797,14,4534
26,17,1,88041,88041,15,6244
26,17,1,114018,114018,16,25977
26,17,231,166584,166814,17,52566
26,17,737,167400,168136,18,586
26,17,1,168613,168613,19,477
26,17,1,168954,168954,20,341
26,17,811,169312,170122,21,358
26,17,1,170747,170747,22,625
26,17,1,171599,171599,23,852
26,17,1,185153,185153,24,13554
26,17,2497,264887,267383,25,79734
26,17,1,267834,267834,26,451
26,17,115,268194,268308,27,360
26,18,1,22435,22435,1,0
26,18,1,169068,169068,2,146633
26,18,1,170747,170747,3,1679
26,18,1,171346,171346,4,599
26,18,1,171834,171834,5,488
26,18,373,172204,172576,6,370
26,18,1,172929,172929,7,353
26,18,8,173304,173311,8,375
26,18,474,173792,174265,9,481
26,18,1,180081,180081,10,5816
26,18,114,180674,180787,11,593
26,18,491,181051,181541,12,264
26,18,1,181792,181792,13,251
26,18,1,182150,182150,14,358
26,19,1,21979,21979,1,0
26,19,4,22432,22435,2,453
26,19,227,22793,23019,3,358
26,19,3,23720,23722,4,701
26,19,1,75212,75212,5,51490
26,19,390,75446,75835,6,234
26,19,466,76561,77026,7,726
26,19,977,77503,78479,8,477
26,19,1,78716,78716,9,237
26,19,246,79459,79704,10,743
26,19,234,80051,80284,11,347
26,19,333,80641,80973,12,357
26,19,123,81438,81560,13,465
26,19,113,89022,89134,14,7462
26,19,1,89507,89507,15,373
26,19,1,90770,90770,16,1263
26,19,612,106487,107098,17,15717
26,19,1297,107455,108751,18,357
26,19,575,108995,109569,19,244
26,19,1,166473,166473,20,56904
26,19,1564,166814,168377,21,341
26,19,477,168836,169312,22,459
26,19,1,169999,169999,23,687
26,19,132,170492,170623,24,493
26,19,1,253185,253185,25,82562
26,19,1,263403,263403,26,10218
26,19,125,263782,263906,27,379
26,19,1,264263,264263,28,357
26,19,112,264526,264637,29,263
26,19,8,265351,265358,30,714
26,19,727,265954,266680,31,596
26,19,1155,266800,267954,32,120
26,20,1,22209,22209,1,0
26,20,4,22550,22553,2,341
26,20,1,22561,22561,3,8
26,20,8,82971,82978,4,60410
26,20,4326,83352,87677,5,374
26,20,110,167291,167400,6,79614
26,20,1,171097,171097,7,3697
26,20,129,171471,171599,8,374
26,20,1,172085,172085,9,486
26,20,1,172332,172332,10,247
26,20,128,173304,173431,11,972
26,20,1,173911,173911,12,480
26,20,368,174265,174632,13,354
26,20,1,183350,183350,14,8718
26,20,1,251961,251961,15,68611
26,20,1,257660,257660,16,5699
26,21,126,23367,23492,1,0
26,21,231,23722,23952,2,230
26,21,1,165429,165429,3,141477
26,21,1,167647,167647,4,2218
26,21,2732,167892,170623,5,245
26,21,1,171834,171834,6,1211
26,21,1,173431,173431,7,1597
26,21,1,175009,175009,8,1578
26,21,1,253185,253185,9,78176
26,21,1,255242,255242,10,2057
26,22,4,22678,22681,1,0
26,22,475,23129,23603,2,448
26,22,1,24075,24075,3,472
26,22,700,24207,24906,4,132
26,22,1,72771,72771,5,47865
26,22,228,81797,82024,6,9026
26,22,1,83960,83960,7,1936
26,22,128,89507,89634,8,5547
26,22,8,115087,115094,9,25453
26,22,1,182384,182384,10,67290
26,23,1,88041,88041,1,0
26,23,1,88401,88401,2,360
26,23,613,88649,89261,3,248
26,23,1,113071,113071,4,23810
26,23,126,116392,116517,5,3321
26,23,603,117089,117691,6,572
26,23,488,117820,118307,7,129
26,23,1,119621,119621,8,1314
26,23,966,120581,121546,9,960
26,23,1,165062,165062,10,43516
26,23,1,168258,168258,11,3196
26,23,245,169068,169312,12,810
26,23,355,170864,171218,13,1552
26,23,477,171595,172071,14,377
26,23,129,172204,172332,15,133
26,23,120,172698,172817,16,366
26,23,128,173304,173431,17,487
26,23,1,173792,173792,18,361
26,23,121,180674,180794,19,6882
26,23,1,180925,180925,20,131
26,23,235,181307,181541,21,382
26,23,372,182267,182638,22,726
26,24,1,22098,22098,1,0
26,24,129,22550,22678,2,452
26,24,1,79704,79704,3,57026
26,24,1,82024,82024,4,2320
26,24,1,89634,89634,5,7610
26,24,112,111382,111493,6,21748
26,24,1,244763,244763,7,133270
26,24,1,245484,245484,8,721
26,24,477,246570,247046,9,1086
26,24,1,247737,247737,10,691
26,24,1,248976,248976,11,1239
26,24,1,249687,249687,12,711
26,24,1,253309,253309,13,3622
26,24,129,253665,253793,14,356
26,24,1,254760,254760,15,967
26,24,497,257660,258156,16,2900
26,24,1,258632,258632,17,476
26,25,1,21979,21979,1,0
26,25,224,22209,22432,2,230
26,25,6,22556,22561,3,124
26,25,227,22793,23019,4,232
26,25,1,23720,23720,5,701
26,25,126,23952,24077,6,232
26,25,121,24316,24436,7,239
26,25,238,24665,24902,8,229
26,25,8,82720,82727,9,57818
26,25,1,87072,87072,10,4345
26,25,1,87561,87561,11,489
26,25,1,88401,88401,12,840
26,25,232,244179,244410,13,155778
26,25,115,244885,244999,14,475
26,25,3500,245361,248860,15,362
26,25,1,257660,257660,16,8800
26,25,122,266793,266914,17,9133
26,27,1,21986,21986,1,0
26,27,1,24546,24546,2,2560
26,27,1,81678,81678,3,57132
26,27,1,111603,111603,4,29925
26,27,240,165190,165429,5,53587
26,27,1,182384,182384,6,16955
26,27,1,183350,183350,7,966
26,27,1,266910,266910,8,83560
26,27,227,267608,267834,9,698
26,27,1,268194,268194,10,360
26,28,1,24436,24436,1,0
26,28,1,114018,114018,2,89582
26,28,114,114370,114483,3,352
26,28,1,114844,114844,4,361
26,28,127,115208,115334,5,364
26,28,110,115812,115921,6,478
26,29,341,21983,22323,1,0
26,29,1,74482,74482,2,52159
26,29,12,74846,74857,3,364
26,29,1,77747,77747,4,2890
26,29,1,89022,89022,5,11275
26,29,1,106244,106244,6,17222
26,29,15,111124,111138,7,4880
26,29,1,111725,111725,8,587
26,29,121,112489,112609,9,764
26,29,1,113428,113428,10,819
26,30,1,22435,22435,1,0
26,30,1,22556,22556,2,121
26,30,237,23367,23603,3,811
26,30,242,24661,24902,4,1058
26,30,1,111005,111005,5,86103
